text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:29,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4hoood_4,85,TRUE,FALSE,NA,NA
RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.,FALSE,0,NA,01-08-2017 20:29,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",itsdougg,21,TRUE,FALSE,NA,NA
RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.,FALSE,0,NA,01-08-2017 20:29,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hubbardG,21,TRUE,FALSE,NA,NA
Tried to do a defined risk earnings trade in $AAPL. Never got filled... Ì†ΩÌ∏í https://t.co/Ny3UjmqGbi,FALSE,0,NA,01-08-2017 20:29,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JustinLero,0,FALSE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:29,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",danwillis198,85,TRUE,FALSE,NA,NA
RT @LeonLazaroff: Apple blow-by-blow analysis @TheStreet Live Blog $AAPL earnings: https://t.co/Qj9dPs1ON1,FALSE,0,NA,01-08-2017 20:29,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ScottGamm,3,TRUE,FALSE,NA,NA
"RT @Sandro_power: $AAPL lots of guessing but my july 29 plan contains the key numbers of pivot points and what they mean.  
 https://t.co/C‚Ä¶",FALSE,0,NA,01-08-2017 20:29,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",krollrf,1,TRUE,FALSE,NA,NA
RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.,FALSE,0,NA,01-08-2017 20:29,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",robertoagodinez,21,TRUE,FALSE,NA,NA
$AAPL 1 min warning. grab ur skirts and hike ur ballz,FALSE,2,NA,01-08-2017 20:29,FALSE,NA,8.92482E+17,NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",Trading4_Living,0,FALSE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fodusemplre,85,TRUE,FALSE,NA,NA
RT @CNBCClosingBell: All eyes on Apple. Earnings out in less than 3 minutes! $AAPL https://t.co/q9z29qoMWB,FALSE,0,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",barbara_orourke,1,TRUE,FALSE,NA,NA
Waiting on $AAPL earnings... https://t.co/UB1y4hBoz3,FALSE,1,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NomadicDrew,0,FALSE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Torturous_Mlnd,85,TRUE,FALSE,NA,NA
RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.,FALSE,0,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JohnVieira25,21,TRUE,FALSE,NA,NA
$AAPL reporting imminently. #Apple RO,FALSE,0,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",IGSquawk,0,FALSE,FALSE,NA,NA
All eyes on whether the iPhone will ship in September or later $AAPL https://t.co/HduX9EjEDL,FALSE,0,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",annierpalmer,0,FALSE,FALSE,NA,NA
RT @BVZ_Investools: $AAPL takes center stage with their earnings announcement after the bell today. https://t.co/BKo26k5lds,FALSE,0,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",nztas,5,TRUE,FALSE,NA,NA
RT @jessicaepoynt3r: Best part of $aapl earnings is watching people wait for aapl earnings.,FALSE,0,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WhatTheBit,1,TRUE,FALSE,NA,NA
RT @canadayba: $AAPL 5% move either way. Not much more than that.,FALSE,0,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",djflowmaster,1,TRUE,FALSE,NA,NA
"Ok, $AAPL traders, get ready or as the Dovells said ""You Can't Sit Down"" $SPX $NDX $IWM https://t.co/ph32ZZlEas",FALSE,0,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KASDad,0,FALSE,FALSE,NA,NA
"$AAPL flip a coin. Down then up, up then down..?",FALSE,0,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",quasidb,0,FALSE,FALSE,NA,NA
RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.,FALSE,0,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HannahOmid,21,TRUE,FALSE,NA,NA
RT @cheddar: Waiting for $AAPL earnings like https://t.co/ncPT4gMRyk,FALSE,0,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",emdave3,6,TRUE,FALSE,NA,NA
$AAPL earnings report come outs in 5 min. Tune in to https://t.co/FMY2n7HW17 for the full coverage #AAPL‚Ä¶ https://t.co/rA9Npknyvk,FALSE,0,NA,01-08-2017 20:28,TRUE,NA,8.92482E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ThePixiePost,0,FALSE,FALSE,NA,NA
RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.,FALSE,0,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",securitiex,21,TRUE,FALSE,NA,NA
"RT @ihors3: $AAPL short interest is $5.7 billion, down $3.9 billion from its May 31st high of $9.7 billion as shorts fear strong iPhone8 gu‚Ä¶",FALSE,0,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",djflowmaster,1,TRUE,FALSE,NA,NA
Here comes $AAPL,FALSE,1,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JaeHokes,0,FALSE,FALSE,NA,NA
Let's go $AAPL Ì†æÌ¥òÌ†æÌ¥ò,FALSE,1,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dall_DM,0,FALSE,FALSE,NA,NA
All eyes on Apple. Earnings out in less than 3 minutes! $AAPL https://t.co/q9z29qoMWB,FALSE,2,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",CNBCClosingBell,1,FALSE,FALSE,NA,NA
RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.,FALSE,0,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WhatTheBit,21,TRUE,FALSE,NA,NA
RT @Ian_Winer: Tune In alert: I'm on @CNBCClosingBell w/ @BillGriffeth &amp; @SaraEisen at approx 1:30(PT) / 4:30(ET) discussing $AAPL. #Markets,FALSE,0,NA,01-08-2017 20:28,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Wedbush,2,TRUE,FALSE,NA,NA
RT @cheddar: Waiting for $AAPL earnings like https://t.co/ncPT4gMRyk,FALSE,0,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RayBordogna,6,TRUE,FALSE,NA,NA
"Retweeted Downtown Josh Brown (@ReformedBroker):

There are 79 analysts covering $AAPL tonight but you probably have an edge.",FALSE,2,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",crazyfasteddy,0,FALSE,FALSE,NA,NA
$AAPL earnings bring out more Ms. Cleo than any other stock!,FALSE,0,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",15minofPham,0,FALSE,FALSE,NA,NA
"RT @CNBCFastMoney: $AAPL reporting earnings tomorrow, but @RichartRoss says things are about to get ""a little weird"" for tech https://t.co/‚Ä¶",FALSE,0,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",djflowmaster,25,TRUE,FALSE,NA,NA
RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.,FALSE,0,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",crazyfasteddy,21,TRUE,FALSE,NA,NA
"RT @YahooFinance: LIVE: $AAPL #earnings any minute now, @jj_under weighs in - https://t.co/KHrZqcQ7fU https://t.co/sQJDbRcTID",FALSE,0,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",djflowmaster,12,TRUE,FALSE,NA,NA
RT @blacksquire_: This Video Gives An Idea Of #iPhone 8 Speed Against The 7 https://t.co/YNrqtW5MyI #valueinvesting $AAPL,FALSE,0,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DarnellCEO,1,TRUE,FALSE,NA,NA
"@raypalms $AAPL is quite a bit safer, good luck with the #earnings. Here they come...",FALSE,1,raypalms,01-08-2017 20:27,FALSE,8.92482E+17,8.92482E+17,1734137630,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DayTradeCanada,0,FALSE,FALSE,NA,NA
RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.,FALSE,0,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BWKING0338,21,TRUE,FALSE,NA,NA
"RT cheddar ""Waiting for $AAPL earnings like https://t.co/ZCruLVB73M""",FALSE,0,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",SykesFanClub,0,FALSE,FALSE,NA,NA
RT @jimcramer: Is this market actually squaring off right here because of how important $AAPL is?,FALSE,0,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",djflowmaster,9,TRUE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nancytonic91,85,TRUE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ThePressCiub,85,TRUE,FALSE,NA,NA
RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.,FALSE,0,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ampressman,21,TRUE,FALSE,NA,NA
RT @LeonLazaroff: Apple blow-by-blow analysis @TheStreet Live Blog $AAPL earnings: https://t.co/Qj9dPs1ON1,FALSE,0,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HowardStrauber,3,TRUE,FALSE,NA,NA
Best part of $aapl earnings is watching people wait for aapl earnings.,FALSE,3,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jessicaepoynt3r,1,FALSE,FALSE,NA,NA
Ugh: Hate the waiting! Keep refreshing the $AAPL IR page. https://t.co/sAhZvcFHUg,FALSE,1,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",TopGunFP,0,FALSE,FALSE,NA,NA
RT @LeonLazaroff: Apple blow-by-blow analysis @TheStreet Live Blog $AAPL earnings: https://t.co/Qj9dPs1ON1,FALSE,0,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TheStreet,3,TRUE,FALSE,NA,NA
$AAPL bear should be watching this --&gt; https://t.co/wvCJet9yjC,FALSE,0,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",t3live,0,FALSE,FALSE,NA,NA
RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.,FALSE,0,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",t_rupp,21,TRUE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HarryCollls,85,TRUE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:27,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",georglnahannah_,85,TRUE,FALSE,NA,NA
RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.,FALSE,0,NA,01-08-2017 20:26,FALSE,NA,8.92482E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MylesUdland,21,TRUE,FALSE,NA,NA
"Seriously though: unless these $AAPL earnings are on shitty side, vol will take large dump!",FALSE,1,NA,01-08-2017 20:26,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NickGiva,0,FALSE,FALSE,NA,NA
RT @cheddar: Waiting for $AAPL earnings like https://t.co/ncPT4gMRyk,FALSE,0,NA,01-08-2017 20:26,FALSE,NA,8.92482E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>",unendingennui,6,TRUE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:26,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",erlndroz,85,TRUE,FALSE,NA,NA
There are 79 analysts covering $AAPL tonight but you probably have an edge.,FALSE,65,NA,01-08-2017 20:26,FALSE,NA,8.92482E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ReformedBroker,21,FALSE,FALSE,NA,NA
Apple blow-by-blow analysis @TheStreet Live Blog $AAPL earnings: https://t.co/Qj9dPs1ON1,FALSE,0,NA,01-08-2017 20:26,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LeonLazaroff,3,FALSE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:26,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",arlelahannigan,85,TRUE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:26,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BrldgeHotel,85,TRUE,FALSE,NA,NA
Follow @fromedome if you want to get smart on $AAPL earns...will new iPhone ship in Sept or Oct? https://t.co/SPyd877AaN,FALSE,0,NA,01-08-2017 20:26,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",edmundlee,1,FALSE,FALSE,NA,NA
$AAPL 5% move either way. Not much more than that.,FALSE,0,NA,01-08-2017 20:26,FALSE,NA,8.92482E+17,NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",canadayba,1,FALSE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:26,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rlchfoto,85,TRUE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:26,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NelsonOlivera5,85,TRUE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:26,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shadl_alharbi,85,TRUE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:26,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NoSeaEstupldo,85,TRUE,FALSE,NA,NA
RT @RetroWallSt: Sliding into $AAPL earnings like: https://t.co/gq2fs6Um7q,FALSE,0,NA,01-08-2017 20:26,FALSE,NA,8.92482E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",blui_nitro,1,TRUE,FALSE,NA,NA
"Aug 01 Tuesday, $AAPL closed $150.05",FALSE,1,ericdavis221,01-08-2017 20:25,FALSE,8.92414E+17,8.92482E+17,8.85909E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ericdavis221,0,FALSE,FALSE,NA,NA
"$AAPL short interest is $5.7 billion, down $3.9 billion from its May 31st high of $9.7 billion as shorts fear stron‚Ä¶ https://t.co/RzCLMNfsxr",FALSE,1,NA,01-08-2017 20:25,TRUE,NA,8.92482E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ihors3,1,FALSE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:25,FALSE,NA,8.92481E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mn3999948,85,TRUE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:25,FALSE,NA,8.92481E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0h_fuck_off_,85,TRUE,FALSE,NA,NA
Sliding into $AAPL earnings like: https://t.co/gq2fs6Um7q,FALSE,2,NA,01-08-2017 20:25,FALSE,NA,8.92481E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RetroWallSt,1,FALSE,FALSE,NA,NA
wheres a link to the $AAPL earnings call?,FALSE,0,NA,01-08-2017 20:25,FALSE,NA,8.92481E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",InterestRateArb,0,FALSE,FALSE,NA,NA
RT @cheddar: Waiting for $AAPL earnings like https://t.co/ncPT4gMRyk,FALSE,0,NA,01-08-2017 20:25,FALSE,NA,8.92481E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FactsbySpencer,6,TRUE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:25,FALSE,NA,8.92481E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pranlta_T,85,TRUE,FALSE,NA,NA
RT @cheddar: Waiting for $AAPL earnings like https://t.co/ncPT4gMRyk,FALSE,0,NA,01-08-2017 20:25,FALSE,NA,8.92481E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",zucksonit,6,TRUE,FALSE,NA,NA
"$AAPL:

Apple Earnings Live Blog:

https://t.co/j0d8TCse2N",FALSE,1,NA,01-08-2017 20:25,FALSE,NA,8.92481E+17,NA,"<a href=""http://www.stocknewswires.com"" rel=""nofollow"">StockNewsWires</a>",ProTradersNews,0,FALSE,FALSE,NA,NA
StockTwits going live on.... Insta? ... for $aapl earnings?? https://t.co/oWuXuCF1XT,FALSE,0,NA,01-08-2017 20:24,FALSE,NA,8.92481E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lisahopeking,0,FALSE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:24,FALSE,NA,8.92481E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amberieyn,85,TRUE,FALSE,NA,NA
Waiting for $AAPL earnings like https://t.co/ncPT4gMRyk,FALSE,12,NA,01-08-2017 20:24,FALSE,NA,8.92481E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",cheddar,6,FALSE,FALSE,NA,NA
"30 minutes until $AAPL twitter 

Ì†ΩÌ≤∏Ì†ΩÌ≤∏Ì†ΩÌ≤∏Ì†ΩÌ≤∏Ì†ΩÌ≤∏Ì†ΩÌ≤∏Ì†ΩÌ≤∏",FALSE,0,NA,01-08-2017 20:24,FALSE,NA,8.92481E+17,NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>",kylesethgray,0,FALSE,FALSE,NA,NA
$AAPL for those interested... current bracket is 142.20 to 155.90  will reevaluate if if violates either one of tho‚Ä¶ https://t.co/CgBotFU4xc,FALSE,1,NA,01-08-2017 20:24,TRUE,NA,8.92481E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Optionsavvy,0,FALSE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:24,FALSE,NA,8.92481E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lee6606_,85,TRUE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:24,FALSE,NA,8.92481E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",6breena,85,TRUE,FALSE,NA,NA
"$AAPL Todays trading with Apple Inc. for $149.7703 on date August 01, 2017. #Finance #Stocks",FALSE,0,NA,01-08-2017 20:24,FALSE,NA,8.92481E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",dexoidan,0,FALSE,FALSE,NA,NA
"RT @StockTwits: Here's how Apple has traded heading into earnings

1-month +4%
3-month +2%
YTD +29%
1-year +41%
5-year +79%

$AAPL https://‚Ä¶",FALSE,0,NA,01-08-2017 20:24,FALSE,NA,8.92481E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YourWizKhallfa,19,TRUE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:24,FALSE,NA,8.92481E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tashakr0,85,TRUE,FALSE,NA,NA
$AAPL bounced out of support - lets see what earnings bring - resistance at 151.10,FALSE,1,BioBounce,01-08-2017 20:24,FALSE,8.92074E+17,8.92481E+17,1177065859,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BioBounce,0,FALSE,FALSE,NA,NA
